14.98,-0.04749,0.04944
15,-0.046406,0.05883
15.02,-0.045137,0.067984
15.04,-0.043687,0.076866
15.06,-0.042062,0.085441
15.08,-0.040269,0.093675
15.1,-0.038315,0.10153
15.12,-0.036208,0.10899
15.14,-0.033956,0.116
15.16,-0.031568,0.12255
15.18,-0.029054,0.12862
15.2,-0.026423,0.13416
15.22,-0.023687,0.13918
15.24,-0.020856,0.14363
15.26,-0.017942,0.14751
15.28,-0.014956,0.1508
15.3,-0.01191,0.15349
15.32,-0.0088166,0.15556
15.34,-0.0056878,0.15701
15.36,-0.0025362,0.15783
15.38,0.00062548,0.15802
15.4,0.0037847,0.15758
15.42,0.0069287,0.15651
15.44,0.010045,0.15481
15.46,0.013121,0.1525
15.48,0.016145,0.14957
15.5,0.019104,0.14604
15.52,0.021987,0.14194
15.54,0.024781,0.13726
15.56,0.027477,0.13203
15.58,0.030063,0.12628
15.6,0.032528,0.12002
15.62,0.034864,0.11328
15.64,0.037059,0.10609
15.66,0.039107,0.098472
15.68,0.040998,0.090461
15.7,0.042726,0.082089
15.72,0.044282,0.073388
15.74,0.045661,0.064394
15.76,0.046858,0.055142
15.78,0.047867,0.045669
15.8,0.048684,0.036014
15.82,0.049307,0.026215
15.84,0.049733,0.016311
15.86,0.04996,0.0063418
15.88,0.049987,-0.0036528
15.9,0.049814,-0.013633
15.92,0.049441,-0.023558
15.94,0.048871,-0.03339
15.96,0.048106,-0.043087
15.98,0.047148,-0.052613
16,0.046001,-0.061928
16.02,0.044671,-0.070995
16.04,0.043161,-0.079778
16.06,0.04148,-0.088242
16.08,0.039632,-0.096353
16.1,0.037625,-0.10408
16.12,0.035469,-0.11139
16.14,0.03317,-0.11825
16.16,0.030739,-0.12464
16.18,0.028184,-0.13054
16.2,0.025517,-0.13591
16.22,0.022748,-0.14073
16.24,0.019888,-0.145
16.26,0.016948,-0.14868
16.28,0.013941,-0.15177
16.3,0.010877,-0.15425
16.32,0.0077707,-0.15611
16.34,0.0046328,-0.15735
16.36,0.0014765,-0.15797
16.38,-0.0016858,-0.15794
16.4,-0.0048413,-0.15729
16.42,-0.0079775,-0.15601
16.44,-0.011082,-0.1541
16.46,-0.014142,-0.15158
16.48,-0.017145,-0.14845
16.5,-0.02008,-0.14473
16.52,-0.022934,-0.14043
16.54,-0.025697,-0.13557
16.56,-0.028357,-0.13016
16.58,-0.030903,-0.12423
16.6,-0.033326,-0.11781
16.62,-0.035616,-0.11092
16.64,-0.037763,-0.10358
16.66,-0.039759,-0.095828
16.68,-0.041596,-0.087692
16.7,-0.043267,-0.079206
16.72,-0.044764,-0.070403
16.74,-0.046083,-0.061318
16.76,-0.047217,-0.051988
16.78,-0.048162,-0.04245
16.8,-0.048915,-0.032742
16.82,-0.049472,-0.022904
16.84,-0.049831,-0.012973
16.86,-0.049991,-0.0029911
16.88,-0.049951,0.0070031
16.9,-0.049711,0.016969
16.92,-0.049272,0.026868
16.94,-0.048636,0.036658
16.96,-0.047806,0.046303
16.98,-0.046784,0.055762
17,-0.045575,0.064998
17.02,-0.044184,0.073974
17.04,-0.042616,0.082654
17.06,-0.040878,0.091003
17.08,-0.038976,0.098988
17.1,-0.036919,0.10658
17.12,-0.034713,0.11374
17.14,-0.032369,0.12045
17.16,-0.029895,0.12668
17.18,-0.027302,0.1324
17.2,-0.024599,0.13759
17.22,-0.021798,0.14223
17.24,-0.01891,0.1463
17.26,-0.015947,0.14978
17.28,-0.012919,0.15267
17.3,-0.0098398,0.15494
17.32,-0.0067213,0.1566
17.34,-0.0035758,0.15763
17.36,-0.00041607,0.15803
17.38,0.0027453,0.1578
17.4,0.0058958,0.15693
17.42,0.0090226,0.15544
17.44,0.012113,0.15333
17.46,0.015156,0.1506
17.48,0.018137,0.14727
17.5,0.021047,0.14335
17.52,0.023871,0.13886
17.54,0.026601,0.13381
17.56,0.029224,0.12823
17.58,0.03173,0.12214
17.6,0.034109,0.11555
17.62,0.036352,0.10851
17.64,0.03845,0.10102
17.66,0.040393,0.093141
17.68,0.042175,0.084884
17.7,0.043789,0.076287
17.72,0.045227,0.067386
17.74,0.046484,0.058215
17.76,0.047555,0.048811
17.78,0.048436,0.039212
17.8,0.049124,0.029456
17.82,0.049615,0.019582
17.84,0.049907,0.0096296
17.86,0.05,-0.00036105
17.88,0.049893,-0.01035
17.9,0.049586,-0.020298
17.92,0.049081,-0.030165
17.94,0.048379,-0.039911
17.96,0.047484,-0.049497
17.98,0.046399,-0.058886
18,0.045129,-0.068038
18.02,0.043678,-0.076919
18.04,0.042052,-0.085492
18.06,0.040258,-0.093723
18.08,0.038303,-0.10158
18.1,0.036195,-0.10903
18.12,0.033942,-0.11604
18.14,0.031553,-0.12259
18.16,0.029038,-0.12865
18.18,0.026407,-0.1342
18.2,0.02367,-0.1392
18.22,0.020839,-0.14365
18.24,0.017924,-0.14753
18.26,0.014938,-0.15082
18.28,0.011892,-0.1535
18.3,0.0087978,-0.15557
18.32,0.0056689,-0.15702
18.34,0.0025172,-0.15783
18.36,-0.00064452,-0.15802
18.38,-0.0038037,-0.15758
18.4,-0.0069476,-0.1565
18.42,-0.010064,-0.1548
18.44,-0.01314,-0.15248
18.46,-0.016163,-0.14955
18.48,-0.019122,-0.14602
